event_timestamp,event_name,user_pseudo_id,ga_session_id,session_engaged,device_category,operating_system,browser,country,traffic_source_source,traffic_source_medium,traffic_source_campaign,event_params
1717213649000000,add_to_cart,u000306.9138755682,1717200417,1,desktop,Windows,Edge,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200417, ""session_engaged"": 1}"
1717228763000000,session_start,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717228799000000,page_view,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717228867000000,begin_checkout,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717228949000000,page_view,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717229028000000,scroll,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717229043000000,page_view,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717229130000000,page_view,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717229173000000,add_to_cart,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717229208000000,purchase,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200418, ""session_engaged"": 1, ""value"": 273.46, ""currency"": ""USD""}"
1717229275000000,page_view,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717229364000000,scroll,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717229446000000,add_to_cart,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717229531000000,scroll,u000307.6116565917,1717200418,1,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200418, ""session_engaged"": 1}"
1717253872000000,session_start,u000308.4253320948,1717200419,0,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200419, ""session_engaged"": 0}"
1717253893000000,page_view,u000308.4253320948,1717200419,0,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200419, ""session_engaged"": 0}"
1717204166000000,session_start,u000309.4732617580,1717200420,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200420, ""session_engaged"": 1}"
1717204220000000,page_view,u000309.4732617580,1717200420,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200420, ""session_engaged"": 1}"
1717204261000000,page_view,u000309.4732617580,1717200420,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200420, ""session_engaged"": 1}"
1717257215000000,session_start,u000309.4732617580,1717200421,1,mobile,iOS,Safari,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200421, ""session_engaged"": 1}"
1717257266000000,page_view,u000309.4732617580,1717200421,1,mobile,iOS,Safari,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200421, ""session_engaged"": 1}"
1717257344000000,begin_checkout,u000309.4732617580,1717200421,1,mobile,iOS,Safari,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200421, ""session_engaged"": 1}"
1717257386000000,page_view,u000309.4732617580,1717200421,1,mobile,iOS,Safari,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200421, ""session_engaged"": 1}"
1717257434000000,scroll,u000309.4732617580,1717200421,1,mobile,iOS,Safari,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200421, ""session_engaged"": 1}"
1717257484000000,add_to_cart,u000309.4732617580,1717200421,1,mobile,iOS,Safari,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200421, ""session_engaged"": 1}"
1717255581000000,session_start,u000310.6814721066,1717200422,1,desktop,Windows,Edge,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200422, ""session_engaged"": 1}"
1717255647000000,page_view,u000310.6814721066,1717200422,1,desktop,Windows,Edge,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200422, ""session_engaged"": 1}"
1717255653000000,page_view,u000310.6814721066,1717200422,1,desktop,Windows,Edge,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200422, ""session_engaged"": 1}"
1717255558000000,session_start,u000311.3437825873,1717200423,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200423, ""session_engaged"": 1}"
1717255570000000,page_view,u000311.3437825873,1717200423,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200423, ""session_engaged"": 1}"
1717255578000000,scroll,u000311.3437825873,1717200423,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200423, ""session_engaged"": 1}"
1717255638000000,page_view,u000311.3437825873,1717200423,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200423, ""session_engaged"": 1}"
1717230906000000,session_start,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717230984000000,page_view,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717231015000000,page_view,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717231105000000,page_view,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717231189000000,scroll,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717231218000000,page_view,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717231228000000,page_view,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717231272000000,add_to_cart,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717231351000000,scroll,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717231411000000,page_view,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717231444000000,page_view,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717231521000000,purchase,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200424, ""session_engaged"": 1, ""value"": 192.92, ""currency"": ""USD""}"
1717231542000000,page_view,u000312.1435097983,1717200424,1,desktop,macOS,Chrome,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200424, ""session_engaged"": 1}"
1717209781000000,session_start,u000312.1435097983,1717200425,1,desktop,macOS,Chrome,India,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200425, ""session_engaged"": 1}"
1717209851000000,page_view,u000312.1435097983,1717200425,1,desktop,macOS,Chrome,India,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200425, ""session_engaged"": 1}"
1717209879000000,page_view,u000312.1435097983,1717200425,1,desktop,macOS,Chrome,India,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200425, ""session_engaged"": 1}"
1717210541000000,session_start,u000313.6328290277,1717200426,1,desktop,Windows,Edge,United States,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200426, ""session_engaged"": 1}"
1717210585000000,page_view,u000313.6328290277,1717200426,1,desktop,Windows,Edge,United States,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200426, ""session_engaged"": 1}"
1717210606000000,begin_checkout,u000313.6328290277,1717200426,1,desktop,Windows,Edge,United States,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200426, ""session_engaged"": 1}"
1717230265000000,session_start,u000314.3703776512,1717200427,1,desktop,Windows,Edge,United States,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200427, ""session_engaged"": 1}"
1717230341000000,page_view,u000314.3703776512,1717200427,1,desktop,Windows,Edge,United States,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200427, ""session_engaged"": 1}"
1717230354000000,page_view,u000314.3703776512,1717200427,1,desktop,Windows,Edge,United States,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200427, ""session_engaged"": 1}"
1717260914000000,session_start,u000314.3703776512,1717200428,1,desktop,Windows,Edge,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200428, ""session_engaged"": 1}"
1717260936000000,page_view,u000314.3703776512,1717200428,1,desktop,Windows,Edge,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200428, ""session_engaged"": 1}"
1717261012000000,page_view,u000314.3703776512,1717200428,1,desktop,Windows,Edge,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200428, ""session_engaged"": 1}"
1717250191000000,session_start,u000315.5303142712,1717200429,1,mobile,iOS,Safari,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200429, ""session_engaged"": 1}"
1717250242000000,page_view,u000315.5303142712,1717200429,1,mobile,iOS,Safari,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200429, ""session_engaged"": 1}"
1717250265000000,page_view,u000315.5303142712,1717200429,1,mobile,iOS,Safari,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200429, ""session_engaged"": 1}"
1717215367000000,session_start,u000315.5303142712,1717200430,1,mobile,iOS,Safari,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200430, ""session_engaged"": 1}"
1717215374000000,page_view,u000315.5303142712,1717200430,1,mobile,iOS,Safari,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200430, ""session_engaged"": 1}"
1717215418000000,scroll,u000315.5303142712,1717200430,1,mobile,iOS,Safari,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200430, ""session_engaged"": 1}"
1717265838000000,session_start,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717265868000000,page_view,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717265958000000,page_view,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717265996000000,page_view,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717266040000000,page_view,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717266043000000,scroll,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717266119000000,page_view,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717266140000000,add_to_cart,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717266166000000,page_view,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717266190000000,page_view,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717266210000000,add_to_cart,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717266267000000,page_view,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717266357000000,page_view,u000315.5303142712,1717200431,1,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200431, ""session_engaged"": 1}"
1717271980000000,session_start,u000316.6215168549,1717200432,0,mobile,Android,Chrome,Germany,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200432, ""session_engaged"": 0}"
1717272031000000,page_view,u000316.6215168549,1717200432,0,mobile,Android,Chrome,Germany,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200432, ""session_engaged"": 0}"
1717283778000000,session_start,u000317.5042198763,1717200433,1,mobile,iOS,Safari,United Kingdom,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200433, ""session_engaged"": 1}"
1717283822000000,page_view,u000317.5042198763,1717200433,1,mobile,iOS,Safari,United Kingdom,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200433, ""session_engaged"": 1}"
1717283876000000,page_view,u000317.5042198763,1717200433,1,mobile,iOS,Safari,United Kingdom,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200433, ""session_engaged"": 1}"
1717283906000000,page_view,u000317.5042198763,1717200433,1,mobile,iOS,Safari,United Kingdom,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200433, ""session_engaged"": 1}"
1717283980000000,scroll,u000317.5042198763,1717200433,1,mobile,iOS,Safari,United Kingdom,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200433, ""session_engaged"": 1}"
1717284028000000,page_view,u000317.5042198763,1717200433,1,mobile,iOS,Safari,United Kingdom,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200433, ""session_engaged"": 1}"
1717284060000000,purchase,u000317.5042198763,1717200433,1,mobile,iOS,Safari,United Kingdom,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200433, ""session_engaged"": 1, ""value"": 135.04, ""currency"": ""USD""}"
1717284108000000,page_view,u000317.5042198763,1717200433,1,mobile,iOS,Safari,United Kingdom,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200433, ""session_engaged"": 1}"
1717284154000000,scroll,u000317.5042198763,1717200433,1,mobile,iOS,Safari,United Kingdom,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200433, ""session_engaged"": 1}"
1717238008000000,session_start,u000317.5042198763,1717200434,0,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200434, ""session_engaged"": 0}"
1717238089000000,page_view,u000317.5042198763,1717200434,0,mobile,iOS,Safari,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200434, ""session_engaged"": 0}"
1717235383000000,session_start,u000318.1791805270,1717200435,1,mobile,Android,Chrome,Canada,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200435, ""session_engaged"": 1}"
1717235461000000,page_view,u000318.1791805270,1717200435,1,mobile,Android,Chrome,Canada,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200435, ""session_engaged"": 1}"
1717235496000000,scroll,u000318.1791805270,1717200435,1,mobile,Android,Chrome,Canada,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200435, ""session_engaged"": 1}"
1717235583000000,page_view,u000318.1791805270,1717200435,1,mobile,Android,Chrome,Canada,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200435, ""session_engaged"": 1}"
1717235090000000,session_start,u000319.4006625189,1717200436,1,mobile,Android,Chrome,United Kingdom,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200436, ""session_engaged"": 1}"
1717235161000000,page_view,u000319.4006625189,1717200436,1,mobile,Android,Chrome,United Kingdom,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200436, ""session_engaged"": 1}"
1717235208000000,page_view,u000319.4006625189,1717200436,1,mobile,Android,Chrome,United Kingdom,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200436, ""session_engaged"": 1}"
1717235217000000,add_to_cart,u000319.4006625189,1717200436,1,mobile,Android,Chrome,United Kingdom,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200436, ""session_engaged"": 1}"
1717235303000000,add_to_cart,u000319.4006625189,1717200436,1,mobile,Android,Chrome,United Kingdom,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200436, ""session_engaged"": 1}"
1717235349000000,page_view,u000319.4006625189,1717200436,1,mobile,Android,Chrome,United Kingdom,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200436, ""session_engaged"": 1}"
1717267452000000,session_start,u000320.4848367138,1717200437,1,desktop,macOS,Chrome,Canada,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200437, ""session_engaged"": 1}"
1717267541000000,page_view,u000320.4848367138,1717200437,1,desktop,macOS,Chrome,Canada,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200437, ""session_engaged"": 1}"
1717267574000000,page_view,u000320.4848367138,1717200437,1,desktop,macOS,Chrome,Canada,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200437, ""session_engaged"": 1}"
1717267608000000,page_view,u000320.4848367138,1717200437,1,desktop,macOS,Chrome,Canada,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200437, ""session_engaged"": 1}"
1717257669000000,session_start,u000321.7944095771,1717200438,0,mobile,iOS,Safari,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200438, ""session_engaged"": 0}"
1717257743000000,page_view,u000321.7944095771,1717200438,0,mobile,iOS,Safari,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200438, ""session_engaged"": 0}"
1717262528000000,session_start,u000322.5561063948,1717200439,0,mobile,iOS,Safari,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200439, ""session_engaged"": 0}"
1717262596000000,page_view,u000322.5561063948,1717200439,0,mobile,iOS,Safari,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200439, ""session_engaged"": 0}"
1717279483000000,session_start,u000323.7302657514,1717200440,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200440, ""session_engaged"": 1}"
1717279492000000,page_view,u000323.7302657514,1717200440,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200440, ""session_engaged"": 1}"
1717279539000000,page_view,u000323.7302657514,1717200440,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200440, ""session_engaged"": 1}"
1717243184000000,session_start,u000324.1210546318,1717200441,1,desktop,macOS,Chrome,United Kingdom,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200441, ""session_engaged"": 1}"
